predateur,proie,mange,selectivity,nom,origine,stade_pred,stade_proie,titre,num_vol,numero_article,DOI,annee,nom,journal
Oreochromis jipe,Microcystis,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Oscillatoria,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Calothrix,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Lyngbya,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Cyclotella,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Melosira,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Navicula,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Nitzschia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Surirella,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Synedra,-1,-1,Tanzania,,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Cymbella,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Epithemia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Gomphonema,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Rhopalodia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Cosmarium,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Pediastrum,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Scenedesmus,-1,-1,Tanzania,,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Tetraedron,-1,-1,Tanzania,,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Oedogonium,-1,-1,Tanzania,,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,miscellaneous,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Rhizoclonium,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Anabaenopsis,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Microcystis,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Oscillatoria,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Merismopedia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Cyclotella,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Melosira,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Navicula,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Nitzschia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Surirella,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Synedra,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Cocconeis,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Cymbella,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Epithemia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Gomphonema,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Rhopalodia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Cosmarium,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Pediastrum,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Scenedesmus,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Rhizoclonium,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Anabaenopsis,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Microcystis,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Oscillatoria,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Lyngbya,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Merismopedia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Cyclotella,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Melosira,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Nitzschia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Synedra,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Cymbella,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Epithemia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Pleurosigma,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Rhopalodia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Pediastrum,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Scenedesmus,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Tetraedron,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Oedogonium,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Rhizoclonium,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Spirogyra,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Tracheophyta,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Oscillatoria,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Cyclotella,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Nitzschia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Synedra,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Cocconeis,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Cymatopleura,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Epithemia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Scenedesmus,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Rhizoclonium,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Microcystis,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Oscillatoria,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Lyngbya,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Navicula,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Nitzschia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Synedra,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Epithemia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Gomphonema,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Pleurosigma,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Rhopalodia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Oedogonium,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Rhizoclonium,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Spirogyra,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis jipe,Tracheophyta,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,Anabaenopsis,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,Microcystis,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,Oscillatoria,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,Cyclotella,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,Melosira,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,Navicula,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,Nitzschia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,Surirella,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,Synedra,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,Cymbella,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,Epithemia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,Gomphonema,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,Cosmarium,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,Pediastrum,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,Scenedesmus,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,Tetraedron,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Oreochromis esculentus,miscellaneous,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Coptodon rendalli,Anabaenopsis,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Coptodon rendalli,Microcystis,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Coptodon rendalli,Oscillatoria,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Coptodon rendalli,Calothrix,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Coptodon rendalli,Cyclotella,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Coptodon rendalli,Melosira,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Coptodon rendalli,Navicula,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Coptodon rendalli,Nitzschia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Coptodon rendalli,Surirella,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Coptodon rendalli,Synedra,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Coptodon rendalli,Cymbella,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Coptodon rendalli,Epithemia,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
Coptodon rendalli,Gomphonema,-1,-1,Tanzania,Gut content,Adulte,,"The importance of the littoral epiphyton as food for commercial fish in the recent African man-made lake, Nyumba ya Mungu reservoir, Tanzania",10,,,1978,Biological Journal of the Linnean Society,Denny P.
